episode_id,benchmark_uri,state_index,step_index,pass_flag,done,hybrid_reward,runtime_improvement,pre_state_id,post_state_id,pre_ir_instruction_count,post_ir_instruction_count,pre_runtime_median_sec,post_runtime_median_sec,pre_object_text_size_bytes,post_object_text_size_bytes,pre_total_basic_blocks,post_total_basic_blocks,pre_total_functions,post_total_functions,pre_total_instructions,post_total_instructions,pre_total_memory_instructions,post_total_memory_instructions,pre_autophase_BBNumArgsHi,pre_autophase_BBNumArgsLo,pre_autophase_onePred,pre_autophase_onePredOneSuc,pre_autophase_onePredTwoSuc,pre_autophase_oneSuccessor,pre_autophase_twoPred,pre_autophase_twoPredOneSuc,pre_autophase_twoEach,pre_autophase_twoSuccessor,pre_autophase_morePreds,pre_autophase_BB03Phi,pre_autophase_BBHiPhi,pre_autophase_BBNoPhi,pre_autophase_BeginPhi,pre_autophase_BranchCount,pre_autophase_returnInt,pre_autophase_CriticalCount,pre_autophase_NumEdges,pre_autophase_const32Bit,pre_autophase_const64Bit,pre_autophase_numConstZeroes,pre_autophase_numConstOnes,pre_autophase_UncondBranches,pre_autophase_binaryConstArg,pre_autophase_NumAShrInst,pre_autophase_NumAddInst,pre_autophase_NumAllocaInst,pre_autophase_NumAndInst,pre_autophase_BlockMid,pre_autophase_BlockLow,pre_autophase_NumBitCastInst,pre_autophase_NumBrInst,pre_autophase_NumCallInst,pre_autophase_NumGetElementPtrInst,pre_autophase_NumICmpInst,pre_autophase_NumLShrInst,pre_autophase_NumLoadInst,pre_autophase_NumMulInst,pre_autophase_NumOrInst,pre_autophase_NumPHIInst,pre_autophase_NumRetInst,pre_autophase_NumSExtInst,pre_autophase_NumSelectInst,pre_autophase_NumShlInst,pre_autophase_NumStoreInst,pre_autophase_NumSubInst,pre_autophase_NumTruncInst,pre_autophase_NumXorInst,pre_autophase_NumZExtInst,pre_autophase_TotalBlocks,pre_autophase_TotalInsts,pre_autophase_TotalMemInst,pre_autophase_TotalFuncs,pre_autophase_ArgsPhi,pre_autophase_testUnary,post_autophase_BBNumArgsHi,post_autophase_BBNumArgsLo,post_autophase_onePred,post_autophase_onePredOneSuc,post_autophase_onePredTwoSuc,post_autophase_oneSuccessor,post_autophase_twoPred,post_autophase_twoPredOneSuc,post_autophase_twoEach,post_autophase_twoSuccessor,post_autophase_morePreds,post_autophase_BB03Phi,post_autophase_BBHiPhi,post_autophase_BBNoPhi,post_autophase_BeginPhi,post_autophase_BranchCount,post_autophase_returnInt,post_autophase_CriticalCount,post_autophase_NumEdges,post_autophase_const32Bit,post_autophase_const64Bit,post_autophase_numConstZeroes,post_autophase_numConstOnes,post_autophase_UncondBranches,post_autophase_binaryConstArg,post_autophase_NumAShrInst,post_autophase_NumAddInst,post_autophase_NumAllocaInst,post_autophase_NumAndInst,post_autophase_BlockMid,post_autophase_BlockLow,post_autophase_NumBitCastInst,post_autophase_NumBrInst,post_autophase_NumCallInst,post_autophase_NumGetElementPtrInst,post_autophase_NumICmpInst,post_autophase_NumLShrInst,post_autophase_NumLoadInst,post_autophase_NumMulInst,post_autophase_NumOrInst,post_autophase_NumPHIInst,post_autophase_NumRetInst,post_autophase_NumSExtInst,post_autophase_NumSelectInst,post_autophase_NumShlInst,post_autophase_NumStoreInst,post_autophase_NumSubInst,post_autophase_NumTruncInst,post_autophase_NumXorInst,post_autophase_NumZExtInst,post_autophase_TotalBlocks,post_autophase_TotalInsts,post_autophase_TotalMemInst,post_autophase_TotalFuncs,post_autophase_ArgsPhi,post_autophase_testUnary,z_runtime_improvement_pct
79899a5c62865e7a1994183e,benchmark://chstone-v0/sha,2,2,-loop-unroll,True,0.021697,6.431083,1e638d381ba9af72,f9ded85b2b2bcfe0,504,628,0.002520,0.002358,19810,20740,50,73,11,11,504,628,251,330,5,8,28,22,0,28,14,1,12,14,0,9,4,37,13,42,1,0,56,137,69,39,50,28,54,0,37,33,10,11,39,23,42,59,25,15,10,26,0,14,39,8,13,0,12,108,7,4,8,9,50,504,251,11,78,108,5,12,54,42,3,48,11,1,9,14,0,9,8,56,17,62,1,0,76,162,95,48,51,48,51,0,37,33,10,11,62,23,62,61,35,16,10,45,0,14,59,8,10,0,12,156,7,4,8,13,73,628,330,11,94,128,0.021697
79899a5c62865e7a1994183e,benchmark://chstone-v0/sha,2,3,-loop-vectorize,True,1.250119,23.155922,1e638d381ba9af72,b641ce652815b6bb,504,528,0.002520,0.001936,19810,20167,50,50,11,11,504,528,251,251,5,8,28,22,0,28,14,1,12,14,0,9,4,37,13,42,1,0,56,137,69,39,50,28,54,0,37,33,10,11,39,23,42,59,25,15,10,26,0,14,39,8,13,0,12,108,7,4,8,9,50,504,251,11,78,108,5,15,28,22,0,28,14,1,12,14,0,12,8,30,20,42,1,0,56,137,69,39,50,28,54,0,37,33,10,11,39,23,42,59,25,15,10,26,0,14,63,8,13,0,12,108,7,4,8,9,50,528,251,11,102,108,1.250119
79899a5c62865e7a1994183e,benchmark://chstone-v0/sha,2,4,-loop-deletion,True,-0.976150,-7.154494,1e638d381ba9af72,0ce4b4cc33d53cbe,504,528,0.002520,0.002700,19810,20167,50,50,11,11,504,528,251,251,5,8,28,22,0,28,14,1,12,14,0,9,4,37,13,42,1,0,56,137,69,39,50,28,54,0,37,33,10,11,39,23,42,59,25,15,10,26,0,14,39,8,13,0,12,108,7,4,8,9,50,504,251,11,78,108,5,15,28,22,0,28,14,1,12,14,0,12,8,30,20,42,1,0,56,137,69,39,50,28,54,0,37,33,10,11,39,23,42,59,25,15,10,26,0,14,63,8,13,0,12,108,7,4,8,9,50,528,251,11,102,108,-0.976150
79899a5c62865e7a1994183e,benchmark://chstone-v0/sha,2,5,-loop-unswitch,True,-1.353808,-12.296271,1e638d381ba9af72,0ce4b4cc33d53cbe,504,528,0.002520,0.002830,19810,20167,50,50,11,11,504,528,251,251,5,8,28,22,0,28,14,1,12,14,0,9,4,37,13,42,1,0,56,137,69,39,50,28,54,0,37,33,10,11,39,23,42,59,25,15,10,26,0,14,39,8,13,0,12,108,7,4,8,9,50,504,251,11,78,108,5,15,28,22,0,28,14,1,12,14,0,12,8,30,20,42,1,0,56,137,69,39,50,28,54,0,37,33,10,11,39,23,42,59,25,15,10,26,0,14,63,8,13,0,12,108,7,4,8,9,50,528,251,11,102,108,-1.353808
79899a5c62865e7a1994183e,benchmark://chstone-v0/sha,2,6,-loop-distribute,True,1.233653,22.931736,1e638d381ba9af72,1e638d381ba9af72,504,504,0.002520,0.001942,19810,19810,50,50,11,11,504,504,251,251,5,8,28,22,0,28,14,1,12,14,0,9,4,37,13,42,1,0,56,137,69,39,50,28,54,0,37,33,10,11,39,23,42,59,25,15,10,26,0,14,39,8,13,0,12,108,7,4,8,9,50,504,251,11,78,108,5,8,28,22,0,28,14,1,12,14,0,9,4,37,13,42,1,0,56,137,69,39,50,28,54,0,37,33,10,11,39,23,42,59,25,15,10,26,0,14,39,8,13,0,12,108,7,4,8,9,50,504,251,11,78,108,1.233653
79899a5c62865e7a1994183e,benchmark://chstone-v0/sha,2,7,-indvars,True,-1.158885,-9.642412,1e638d381ba9af72,94ac58bbe843d70c,504,524,0.002520,0.002763,19810,20279,50,50,11,11,504,524,251,251,5,8,28,22,0,28,14,1,12,14,0,9,4,37,13,42,1,0,56,137,69,39,50,28,54,0,37,33,10,11,39,23,42,59,25,15,10,26,0,14,39,8,13,0,12,108,7,4,8,9,50,504,251,11,78,108,5,15,28,22,0,28,14,1,12,14,0,12,8,30,20,42,1,0,56,109,97,39,50,28,54,0,37,33,10,11,39,23,42,59,25,15,10,26,0,14,63,8,1,0,12,108,7,12,8,9,50,524,251,11,102,104,-1.158885
3553f4cdc66e5748326a8966,generator://csmith-v0/4,0,0,-licm,True,0.277428,0.262102,8427975f3830d07e,e7c9d11a33dffe2c,10904,10820,0.002335,0.002328,72520,82656,803,811,64,64,10904,10820,6464,6369,0,59,484,380,99,471,235,73,128,267,22,59,0,744,59,726,140,163,1023,1766,1743,1243,812,471,596,193,106,435,105,132,671,722,726,1583,847,377,51,2834,4,34,59,58,860,0,161,765,15,243,29,666,803,10904,6464,64,120,5760,1,123,495,388,102,476,232,73,125,267,22,124,0,687,124,731,140,155,1028,1740,1719,1221,802,476,575,184,106,435,98,124,687,722,731,1583,836,364,50,2755,4,31,146,58,853,0,152,760,15,239,27,637,811,10820,6369,64,254,5641,0.277428
3553f4cdc66e5748326a8966,generator://csmith-v0/4,0,1,-loop-rotate,True,0.505917,3.421687,8427975f3830d07e,8c85254303c2bb83,10904,11207,0.002335,0.002255,72520,74336,803,910,64,64,10904,11207,6464,6558,0,59,484,380,99,471,235,73,128,267,22,59,0,744,59,726,140,163,1023,1766,1743,1243,812,471,596,193,106,435,105,132,671,722,726,1583,847,377,51,2834,4,34,59,58,860,0,161,765,15,243,29,666,803,10904,6464,64,120,5760,0,59,504,341,162,481,318,129,151,361,26,59,0,851,59,830,140,334,1221,1854,1749,1244,820,481,596,193,106,435,105,132,778,722,830,1583,847,471,51,2928,4,34,59,58,862,0,161,765,15,243,29,672,910,11207,6558,64,120,5862,0.505917
3553f4cdc66e5748326a8966,generator://csmith-v0/4,0,2,-loop-unroll,True,-1.284014,-21.329755,8427975f3830d07e,6c456324c87a127e,10904,10912,0.002335,0.002832,72520,72640,803,811,64,64,10904,10912,6464,6464,0,59,484,380,99,471,235,73,128,267,22,59,0,744,59,726,140,163,1023,1766,1743,1243,812,471,596,193,106,435,105,132,671,722,726,1583,847,377,51,2834,4,34,59,58,860,0,161,765,15,243,29,666,803,10904,6464,64,120,5760,0,59,495,388,102,476,232,73,125,267,22,59,0,752,59,731,140,155,1028,1766,1743,1243,812,476,596,193,106,435,105,132,679,722,731,1583,847,377,51,2834,4,34,59,58,860,0,161,765,15,243,29,666,811,10912,6464,64,120,5760,-1.284014
3553f4cdc66e5748326a8966,generator://csmith-v0/4,0,3,-loop-vectorize,True,1.180843,12.754672,8427975f3830d07e,6c456324c87a127e,10904,10912,0.002335,0.002037,72520,72640,803,811,64,64,10904,10912,6464,6464,0,59,484,380,99,471,235,73,128,267,22,59,0,744,59,726,140,163,1023,1766,1743,1243,812,471,596,193,106,435,105,132,671,722,726,1583,847,377,51,2834,4,34,59,58,860,0,161,765,15,243,29,666,803,10904,6464,64,120,5760,0,59,495,388,102,476,232,73,125,267,22,59,0,752,59,731,140,155,1028,1766,1743,1243,812,476,596,193,106,435,105,132,679,722,731,1583,847,377,51,2834,4,34,59,58,860,0,161,765,15,243,29,666,811,10912,6464,64,120,5760,1.180843
3553f4cdc66e5748326a8966,generator://csmith-v0/4,0,4,-loop-deletion,True,0.470939,2.938015,8427975f3830d07e,6c456324c87a127e,10904,10912,0.002335,0.002266,72520,72640,803,811,64,64,10904,10912,6464,6464,0,59,484,380,99,471,235,73,128,267,22,59,0,744,59,726,140,163,1023,1766,1743,1243,812,471,596,193,106,435,105,132,671,722,726,1583,847,377,51,2834,4,34,59,58,860,0,161,765,15,243,29,666,803,10904,6464,64,120,5760,0,59,495,388,102,476,232,73,125,267,22,59,0,752,59,731,140,155,1028,1766,1743,1243,812,476,596,193,106,435,105,132,679,722,731,1583,847,377,51,2834,4,34,59,58,860,0,161,765,15,243,29,666,811,10912,6464,64,120,5760,0.470939
3553f4cdc66e5748326a8966,generator://csmith-v0/4,0,5,-loop-unswitch,True,-1.818938,-28.726775,8427975f3830d07e,6c456324c87a127e,10904,10912,0.002335,0.003005,72520,72640,803,811,64,64,10904,10912,6464,6464,0,59,484,380,99,471,235,73,128,267,22,59,0,744,59,726,140,163,1023,1766,1743,1243,812,471,596,193,106,435,105,132,671,722,726,1583,847,377,51,2834,4,34,59,58,860,0,161,765,15,243,29,666,803,10904,6464,64,120,5760,0,59,495,388,102,476,232,73,125,267,22,59,0,752,59,731,140,155,1028,1766,1743,1243,812,476,596,193,106,435,105,132,679,722,731,1583,847,377,51,2834,4,34,59,58,860,0,161,765,15,243,29,666,811,10912,6464,64,120,5760,-1.818938
3553f4cdc66e5748326a8966,generator://csmith-v0/4,0,6,-loop-distribute,True,0.993718,10.167083,8427975f3830d07e,04b5c0e4f71fe0c5,10904,10904,0.002335,0.002097,72520,72520,803,803,64,64,10904,10904,6464,6464,0,59,484,380,99,471,235,73,128,267,22,59,0,744,59,726,140,163,1023,1766,1743,1243,812,471,596,193,106,435,105,132,671,722,726,1583,847,377,51,2834,4,34,59,58,860,0,161,765,15,243,29,666,803,10904,6464,64,120,5760,0,59,484,380,99,471,235,73,128,267,22,59,0,744,59,726,140,163,1023,1766,1743,1243,812,471,596,193,106,435,105,132,671,722,726,1583,847,377,51,2834,4,34,59,58,860,0,161,765,15,243,29,666,803,10904,6464,64,120,5760,0.993718
3553f4cdc66e5748326a8966,generator://csmith-v0/4,0,7,-indvars,True,-0.325894,-8.080719,8427975f3830d07e,6c456324c87a127e,10904,10912,0.002335,0.002523,72520,72640,803,811,64,64,10904,10912,6464,6464,0,59,484,380,99,471,235,73,128,267,22,59,0,744,59,726,140,163,1023,1766,1743,1243,812,471,596,193,106,435,105,132,671,722,726,1583,847,377,51,2834,4,34,59,58,860,0,161,765,15,243,29,666,803,10904,6464,64,120,5760,0,59,495,388,102,476,232,73,125,267,22,59,0,752,59,731,140,155,1028,1766,1743,1243,812,476,596,193,106,435,105,132,679,722,731,1583,847,377,51,2834,4,34,59,58,860,0,161,765,15,243,29,666,811,10912,6464,64,120,5760,-0.325894
19d852ace7ccac44d930f7f4,generator://csmith-v0/4,1,0,-licm,True,0.209729,-21.570657,19a4e148deeda36d,10293a99a58ca464,8707,8729,0.002264,0.002753,72420,75604,803,811,64,64,8707,8729,5382,5332,0,36,484,380,99,471,235,73,128,267,22,36,0,767,36,726,77,163,1023,1482,1308,1000,690,471,485,169,88,435,63,83,720,268,726,1323,711,225,44,2178,4,11,36,58,772,0,134,735,14,181,13,488,803,8707,5382,64,74,4322,1,86,495,388,102,476,232,73,125,267,22,87,0,724,87,731,77,155,1028,1482,1305,1011,692,476,484,169,88,435,62,81,730,268,731,1323,710,223,44,2172,4,11,109,58,770,0,134,692,14,181,13,484,811,8729,5332,64,189,4310,0.209729
19d852ace7ccac44d930f7f4,generator://csmith-v0/4,1,1,-loop-rotate,True,-0.929355,-38.272765,19a4e148deeda36d,db2998b15f74abb2,8707,9030,0.002264,0.003131,72420,75492,803,910,64,64,8707,9030,5382,5471,0,36,484,380,99,471,235,73,128,267,22,36,0,767,36,726,77,163,1023,1482,1308,1000,690,471,485,169,88,435,63,83,720,268,726,1323,711,225,44,2178,4,11,36,58,772,0,134,735,14,181,13,488,803,8707,5382,64,74,4322,0,82,504,341,162,481,318,129,151,361,26,82,0,828,82,830,77,334,1221,1558,1309,1030,700,481,485,169,88,435,63,84,826,268,830,1323,711,302,44,2255,4,11,82,58,773,0,134,747,14,181,13,491,910,9030,5471,64,166,4403,-0.929355
19d852ace7ccac44d930f7f4,generator://csmith-v0/4,1,2,-loop-unroll,True,0.449244,-18.058701,19a4e148deeda36d,cbcc3c2a2b74a553,8707,8715,0.002264,0.002673,72420,72524,803,811,64,64,8707,8715,5382,5382,0,36,484,380,99,471,235,73,128,267,22,36,0,767,36,726,77,163,1023,1482,1308,1000,690,471,485,169,88,435,63,83,720,268,726,1323,711,225,44,2178,4,11,36,58,772,0,134,735,14,181,13,488,803,8707,5382,64,74,4322,0,36,503,380,110,468,224,73,117,267,22,36,0,775,36,723,77,155,1020,1482,1308,1012,692,468,485,169,88,435,63,83,728,268,723,1323,711,225,44,2178,4,11,36,58,772,0,134,735,14,181,13,488,811,8715,5382,64,74,4322,0.449244
19d852ace7ccac44d930f7f4,generator://csmith-v0/4,1,3,-loop-vectorize,True,0.341027,-19.645465,19a4e148deeda36d,fa94d880d25f8486,8707,8715,0.002264,0.002709,72420,72572,803,811,64,64,8707,8715,5382,5382,0,36,484,380,99,471,235,73,128,267,22,36,0,767,36,726,77,163,1023,1482,1308,1000,690,471,485,169,88,435,63,83,720,268,726,1323,711,225,44,2178,4,11,36,58,772,0,134,735,14,181,13,488,803,8707,5382,64,74,4322,0,36,495,388,102,476,232,73,125,267,22,36,0,775,36,731,77,155,1028,1482,1308,1012,692,476,485,169,88,435,63,83,728,268,731,1323,711,225,44,2178,4,11,36,58,772,0,134,735,14,181,13,488,811,8715,5382,64,74,4322,0.341027
19d852ace7ccac44d930f7f4,generator://csmith-v0/4,1,4,-loop-deletion,True,-2.266010,-57.871833,19a4e148deeda36d,f53022a4d51c8082,8707,8675,0.002264,0.003575,72420,72316,803,791,64,64,8707,8675,5382,5362,0,36,484,380,99,471,235,73,128,267,22,36,0,767,36,726,77,163,1023,1482,1308,1000,690,471,485,169,88,435,63,83,720,268,726,1323,711,225,44,2178,4,11,36,58,772,0,134,735,14,181,13,488,803,8707,5382,64,74,4322,0,36,481,374,102,462,226,73,119,261,22,36,0,755,36,711,77,155,1002,1482,1308,1006,692,462,485,169,88,435,63,83,708,268,711,1323,711,225,44,2178,4,11,36,58,772,0,134,715,14,181,13,488,791,8675,5362,64,74,4322,-2.266010
19d852ace7ccac44d930f7f4,generator://csmith-v0/4,1,5,-loop-unswitch,True,0.665392,-14.889369,19a4e148deeda36d,fa94d880d25f8486,8707,8715,0.002264,0.002601,72420,72572,803,811,64,64,8707,8715,5382,5382,0,36,484,380,99,471,235,73,128,267,22,36,0,767,36,726,77,163,1023,1482,1308,1000,690,471,485,169,88,435,63,83,720,268,726,1323,711,225,44,2178,4,11,36,58,772,0,134,735,14,181,13,488,803,8707,5382,64,74,4322,0,36,495,388,102,476,232,73,125,267,22,36,0,775,36,731,77,155,1028,1482,1308,1012,692,476,485,169,88,435,63,83,728,268,731,1323,711,225,44,2178,4,11,36,58,772,0,134,735,14,181,13,488,811,8715,5382,64,74,4322,0.665392
19d852ace7ccac44d930f7f4,generator://csmith-v0/4,1,6,-loop-distribute,True,0.879521,-11.749652,19a4e148deeda36d,19a4e148deeda36d,8707,8707,0.002264,0.002530,72420,72420,803,803,64,64,8707,8707,5382,5382,0,36,484,380,99,471,235,73,128,267,22,36,0,767,36,726,77,163,1023,1482,1308,1000,690,471,485,169,88,435,63,83,720,268,726,1323,711,225,44,2178,4,11,36,58,772,0,134,735,14,181,13,488,803,8707,5382,64,74,4322,0,36,484,380,99,471,235,73,128,267,22,36,0,767,36,726,77,163,1023,1482,1308,1000,690,471,485,169,88,435,63,83,720,268,726,1323,711,225,44,2178,4,11,36,58,772,0,134,735,14,181,13,488,803,8707,5382,64,74,4322,0.879521
19d852ace7ccac44d930f7f4,generator://csmith-v0/4,1,7,-indvars,True,0.650452,-15.108434,19a4e148deeda36d,fa94d880d25f8486,8707,8715,0.002264,0.002606,72420,72572,803,811,64,64,8707,8715,5382,5382,0,36,484,380,99,471,235,73,128,267,22,36,0,767,36,726,77,163,1023,1482,1308,1000,690,471,485,169,88,435,63,83,720,268,726,1323,711,225,44,2178,4,11,36,58,772,0,134,735,14,181,13,488,803,8707,5382,64,74,4322,0,36,495,388,102,476,232,73,125,267,22,36,0,775,36,731,77,155,1028,1482,1308,1012,692,476,485,169,88,435,63,83,728,268,731,1323,711,225,44,2178,4,11,36,58,772,0,134,735,14,181,13,488,811,8715,5382,64,74,4322,0.650452
fbb64fcf48d38e7561e7ad0a,generator://csmith-v0/4,2,0,-licm,True,0.932466,5.429925,05959d154cab651c,07a7ce23f1fc59c3,8049,8060,0.002498,0.002362,73524,73620,428,431,64,64,8049,8060,4992,4993,10,110,230,175,46,217,130,35,83,149,10,117,3,308,120,366,77,73,520,1433,1297,1030,597,217,473,166,88,348,74,78,350,266,366,1323,697,218,42,2057,4,25,162,60,756,21,131,567,14,182,12,456,428,8049,4992,64,305,4065,9,117,233,178,46,220,130,35,83,149,10,123,3,305,126,369,77,70,523,1432,1297,1030,597,220,473,166,88,348,74,78,353,266,369,1323,697,218,42,2058,4,25,169,60,756,21,131,567,14,182,12,456,431,8060,4993,64,312,4066,0.932466
fbb64fcf48d38e7561e7ad0a,generator://csmith-v0/4,2,1,-loop-rotate,True,1.224713,9.857255,05959d154cab651c,75bec901c523d426,8049,7939,0.002498,0.002251,73524,71276,428,354,64,64,8049,7939,4992,4997,10,110,230,175,46,217,130,35,83,149,10,117,3,308,120,366,77,73,520,1433,1297,1030,597,217,473,166,88,348,74,78,350,266,366,1323,697,218,42,2057,4,25,162,60,756,21,131,567,14,182,12,456,428,8049,4992,64,305,4065,2,95,156,96,51,143,130,40,78,149,10,97,0,257,97,292,77,147,446,1405,1296,999,597,143,473,166,88,348,74,80,274,266,292,1323,697,218,42,2062,4,25,121,60,756,21,131,567,14,182,12,456,354,7939,4997,64,217,4070,1.224713
fbb64fcf48d38e7561e7ad0a,generator://csmith-v0/4,2,2,-loop-unroll,True,-1.196542,-26.822982,05959d154cab651c,bb148b31675921b3,8049,8232,0.002498,0.003168,73524,74316,428,485,64,64,8049,8232,4992,5114,10,110,230,175,46,217,130,35,83,149,10,117,3,308,120,366,77,73,520,1433,1297,1030,597,217,473,166,88,348,74,78,350,266,366,1323,697,218,42,2057,4,25,162,60,756,21,131,567,14,182,12,456,428,8049,4992,64,305,4065,9,109,299,220,58,262,118,35,71,149,10,116,2,367,118,411,77,70,565,1462,1399,1093,616,262,489,166,80,348,82,78,407,266,411,1333,738,214,50,2067,4,25,149,60,746,36,131,628,14,182,20,456,485,8232,5114,64,269,4065,-1.196542
fbb64fcf48d38e7561e7ad0a,generator://csmith-v0/4,2,3,-loop-vectorize,True,0.378010,-2.969675,05959d154cab651c,36a8d96c18197be2,8049,8057,0.002498,0.002572,73524,73588,428,431,64,64,8049,8057,4992,4992,10,110,230,175,46,217,130,35,83,149,10,117,3,308,120,366,77,73,520,1433,1297,1030,597,217,473,166,88,348,74,78,350,266,366,1323,697,218,42,2057,4,25,162,60,756,21,131,567,14,182,12,456,428,8049,4992,64,305,4065,10,115,233,178,46,220,130,35,83,149,10,122,3,306,125,369,77,70,523,1433,1297,1030,597,220,473,166,88,348,74,78,353,266,369,1323,697,218,42,2057,4,25,167,60,756,21,131,567,14,182,12,456,431,8057,4992,64,310,4065,0.378010
fbb64fcf48d38e7561e7ad0a,generator://csmith-v0/4,2,4,-loop-deletion,True,-0.646974,-18.497436,05959d154cab651c,86be41f4a752ee89,8049,8058,0.002498,0.002960,73524,73588,428,431,64,64,8049,8058,4992,4992,10,110,230,175,46,217,130,35,83,149,10,117,3,308,120,366,77,73,520,1433,1297,1030,597,217,473,166,88,348,74,78,350,266,366,1323,697,218,42,2057,4,25,162,60,756,21,131,567,14,182,12,456,428,8049,4992,64,305,4065,10,116,233,178,46,220,130,35,83,149,10,123,3,305,126,369,77,70,523,1433,1297,1030,597,220,473,166,88,348,74,78,353,266,369,1323,697,218,42,2057,4,25,168,60,756,21,131,567,14,182,12,456,431,8058,4992,64,311,4065,-0.646974
fbb64fcf48d38e7561e7ad0a,generator://csmith-v0/4,2,5,-loop-unswitch,True,-0.909690,-22.477387,05959d154cab651c,f45e62252ec57a1a,8049,8278,0.002498,0.003059,73524,75612,428,474,64,64,8049,8278,4992,5116,10,110,230,175,46,217,130,35,83,149,10,117,3,308,120,366,77,73,520,1433,1297,1030,597,217,473,166,88,348,74,78,350,266,366,1323,697,218,42,2057,4,25,162,60,756,21,131,567,14,182,12,456,428,8049,4992,64,305,4065,14,131,259,200,51,248,146,41,92,163,11,141,4,329,145,411,82,80,584,1471,1367,1051,608,248,478,166,91,348,75,81,393,266,411,1390,698,226,42,2071,4,26,204,60,759,18,131,609,14,184,12,458,474,8278,5116,64,379,4086,-0.909690
fbb64fcf48d38e7561e7ad0a,generator://csmith-v0/4,2,6,-loop-distribute,True,1.289284,10.835463,05959d154cab651c,05959d154cab651c,8049,8049,0.002498,0.002227,73524,73524,428,428,64,64,8049,8049,4992,4992,10,110,230,175,46,217,130,35,83,149,10,117,3,308,120,366,77,73,520,1433,1297,1030,597,217,473,166,88,348,74,78,350,266,366,1323,697,218,42,2057,4,25,162,60,756,21,131,567,14,182,12,456,428,8049,4992,64,305,4065,10,110,230,175,46,217,130,35,83,149,10,117,3,308,120,366,77,73,520,1433,1297,1030,597,217,473,166,88,348,74,78,350,266,366,1323,697,218,42,2057,4,25,162,60,756,21,131,567,14,182,12,456,428,8049,4992,64,305,4065,1.289284
fbb64fcf48d38e7561e7ad0a,generator://csmith-v0/4,2,7,-indvars,True,-1.071268,-24.925182,05959d154cab651c,ad6ef0fada69fcee,8049,8039,0.002498,0.003120,73524,73588,428,431,64,64,8049,8039,4992,4988,10,110,230,175,46,217,130,35,83,149,10,117,3,308,120,366,77,73,520,1433,1297,1030,597,217,473,166,88,348,74,78,350,266,366,1323,697,218,42,2057,4,25,162,60,756,21,131,567,14,182,12,456,428,8049,4992,64,305,4065,6,117,233,178,46,220,130,35,83,149,10,121,2,308,123,369,77,70,523,1394,1339,1031,597,220,473,166,88,348,74,78,353,266,369,1323,697,218,42,2053,4,25,155,60,742,21,131,567,14,194,12,456,431,8039,4988,64,293,4059,-1.071268
40b883b1e19133cf52040785,generator://csmith-v0/6,0,0,-licm,True,0.739882,9.452781,bdb08d13d4c8f9c6,1db3d345cd6a39c5,1246,1252,0.002253,0.002040,6208,7536,126,126,13,13,1246,1252,857,828,0,0,83,69,11,82,34,10,23,36,1,0,0,126,0,118,13,12,154,165,329,136,206,82,49,0,24,61,11,17,109,96,118,187,165,36,11,235,0,1,0,8,40,0,0,209,0,10,5,29,126,1246,857,13,0,471,1,26,83,69,11,82,34,10,23,36,1,27,0,99,27,118,13,12,154,165,329,136,206,82,49,0,24,61,11,18,108,96,118,187,165,36,11,212,0,1,35,8,40,0,0,203,0,10,5,29,126,1252,828,13,53,448,0.739882
40b883b1e19133cf52040785,generator://csmith-v0/6,0,1,-loop-rotate,True,0.324034,-4.862802,bdb08d13d4c8f9c6,55e7d19e05e807fc,1246,1316,0.002253,0.002363,6208,6608,126,149,13,13,1246,1316,857,880,0,0,83,69,11,82,34,10,23,36,1,0,0,126,0,118,13,12,154,165,329,136,206,82,49,0,24,61,11,17,109,96,118,187,165,36,11,235,0,1,0,8,40,0,0,209,0,10,5,29,126,1246,857,13,0,471,0,0,83,59,24,82,57,23,30,59,1,0,0,149,0,141,13,58,200,188,329,137,207,82,49,0,24,61,11,17,132,96,141,187,165,59,11,258,0,1,0,8,40,0,0,209,0,10,5,30,149,1316,880,13,0,495,0.324034
40b883b1e19133cf52040785,generator://csmith-v0/6,0,2,-loop-unroll,True,-2.408112,-98.916805,bdb08d13d4c8f9c6,cb5faa9da66aa09d,1246,1246,0.002253,0.004482,6208,6208,126,126,13,13,1246,1246,857,857,0,0,83,69,11,82,34,10,23,36,1,0,0,126,0,118,13,12,154,165,329,136,206,82,49,0,24,61,11,17,109,96,118,187,165,36,11,235,0,1,0,8,40,0,0,209,0,10,5,29,126,1246,857,13,0,471,0,0,83,69,11,82,34,10,23,36,1,0,0,126,0,118,13,12,154,165,329,136,206,82,49,0,24,61,11,17,109,96,118,187,165,36,11,235,0,1,0,8,40,0,0,209,0,10,5,29,126,1246,857,13,0,471,-2.408112
40b883b1e19133cf52040785,generator://csmith-v0/6,0,3,-loop-vectorize,True,0.885953,14.481262,bdb08d13d4c8f9c6,cb5faa9da66aa09d,1246,1246,0.002253,0.001927,6208,6208,126,126,13,13,1246,1246,857,857,0,0,83,69,11,82,34,10,23,36,1,0,0,126,0,118,13,12,154,165,329,136,206,82,49,0,24,61,11,17,109,96,118,187,165,36,11,235,0,1,0,8,40,0,0,209,0,10,5,29,126,1246,857,13,0,471,0,0,83,69,11,82,34,10,23,36,1,0,0,126,0,118,13,12,154,165,329,136,206,82,49,0,24,61,11,17,109,96,118,187,165,36,11,235,0,1,0,8,40,0,0,209,0,10,5,29,126,1246,857,13,0,471,0.885953
